Naruto,6.0," 2002"," 03"," anime"
Naruto,6.0," 2002"," 04"," anime"
Naruto,8.75," 2002"," 05"," anime"
Naruto,8.75," 2002"," 06"," anime"
Naruto,8.75," 2002"," 07"," anime"
Naruto,8.75," 2002"," 08"," anime"
Naruto,27.571428571428573," 2002"," 09"," anime"
Naruto,27.571428571428573," 2002"," 10"," anime"
Naruto,27.571428571428573," 2002"," 11"," anime"
Naruto,27.571428571428573," 2002"," 12"," anime"
Naruto,27.571428571428573," 2003"," 01"," anime"
Naruto,27.571428571428573," 2003"," 02"," anime"
Naruto,27.571428571428573," 2003"," 03"," anime"
Naruto,665.6666666666666," 2003"," 04"," anime"
Naruto,665.6666666666666," 2003"," 05"," anime"
Naruto,665.6666666666666," 2003"," 06"," anime"
Naruto,665.6666666666666," 2003"," 07"," anime"
Naruto,665.6666666666666," 2003"," 08"," anime"
Naruto,665.6666666666666," 2003"," 09"," anime"
Naruto,665.6666666666666," 2003"," 10"," anime"
Naruto,665.6666666666666," 2003"," 11"," anime"
Naruto,665.6666666666666," 2003"," 12"," anime"
Naruto,56.3," 2004"," 01"," anime"
Naruto,56.3," 2004"," 02"," anime"
Naruto,56.3," 2004"," 03"," anime"
Naruto,56.3," 2004"," 04"," anime"
Naruto,56.3," 2004"," 05"," anime"
Naruto,56.3," 2004"," 06"," anime"
Naruto,56.3," 2004"," 07"," anime"
Naruto,56.3," 2004"," 08"," anime"
Naruto,56.3," 2004"," 09"," anime"
Naruto,56.3," 2004"," 10"," anime"
Naruto,744.0," 2004"," 11"," anime"
Naruto,801.0," 2004"," 12"," anime"
Naruto,680.0," 2005"," 01"," anime"
Naruto,799.0," 2005"," 02"," anime"
Naruto,953.0," 2005"," 03"," anime"
Naruto,849.0," 2005"," 04"," anime"
Naruto,2010.0," 2005"," 05"," anime"
Naruto,2010.0," 2005"," 06"," anime"
Naruto,4109.375," 2005"," 07"," anime"
Naruto,4109.375," 2005"," 08"," anime"
Naruto,4109.375," 2005"," 09"," anime"
Naruto,4109.375," 2005"," 10"," anime"
Naruto,4109.375," 2005"," 11"," anime"
Naruto,4109.375," 2005"," 12"," anime"
Naruto,4109.375," 2006"," 01"," anime"
Naruto,4109.375," 2006"," 02"," anime"
Naruto,3630.4," 2006"," 03"," anime"
Naruto,3630.4," 2006"," 04"," anime"
Naruto,3630.4," 2006"," 05"," anime"
Naruto,3630.4," 2006"," 06"," anime"
Naruto,3630.4," 2006"," 07"," anime"
Naruto,3630.4," 2006"," 08"," anime"
Naruto,3630.4," 2006"," 09"," anime"
Naruto,3630.4," 2006"," 10"," anime"
Naruto,3630.4," 2006"," 11"," anime"
Naruto,3630.4," 2006"," 12"," anime"
Naruto,2185.125," 2007"," 01"," anime"
Naruto,2185.125," 2007"," 02"," anime"
Naruto,2185.125," 2007"," 03"," anime"
Naruto,2185.125," 2007"," 04"," anime"
Naruto,2185.125," 2007"," 05"," anime"
Naruto,2185.125," 2007"," 06"," anime"
Naruto,2185.125," 2007"," 07"," anime"
Naruto,2185.125," 2007"," 08"," anime"
Naruto,4993.375," 2007"," 09"," anime"
Naruto,4993.375," 2007"," 10"," anime"
Naruto,4993.375," 2007"," 11"," anime"
Naruto,4993.375," 2007"," 12"," anime"
Naruto,4993.375," 2008"," 01"," anime"
Naruto,4993.375," 2008"," 02"," anime"
Naruto,584.0," 2009"," 01"," anime"
Naruto,584.0," 2009"," 02"," anime"
Naruto,2739.0," 2009"," 03"," anime"
Naruto,13288.0," 2009"," 04"," anime"
Naruto,13288.0," 2009"," 05"," anime"
Naruto,1828.0," 2009"," 06"," anime"
Naruto,1828.0," 2009"," 07"," anime"
Naruto,1828.0," 2009"," 08"," anime"
Naruto,1828.0," 2009"," 09"," anime"
Naruto,1828.0," 2009"," 10"," anime"
Naruto,1828.0," 2009"," 11"," anime"
Naruto,1828.0," 2009"," 12"," anime"
Naruto,1828.0," 2010"," 01"," anime"
Naruto,1828.0," 2010"," 02"," anime"
Naruto,1828.0," 2010"," 03"," anime"
Naruto,6104.0," 2010"," 04"," anime"
Naruto,1820.0," 2010"," 05"," anime"
Naruto,3322.6666666666665," 2010"," 06"," anime"
Naruto,3322.6666666666665," 2010"," 07"," anime"
Naruto,3322.6666666666665," 2010"," 08"," anime"
Naruto,3322.6666666666665," 2010"," 09"," anime"
Naruto,3322.6666666666665," 2010"," 10"," anime"
Naruto,3322.6666666666665," 2010"," 11"," anime"
Naruto,3489.5," 2010"," 12"," anime"
Naruto,3489.5," 2011"," 01"," anime"
Naruto,3489.5," 2011"," 02"," anime"
Naruto,3489.5," 2011"," 03"," anime"
Naruto,1250.0," 2011"," 04"," anime"
Naruto,1250.0," 2011"," 05"," anime"
Naruto,1250.0," 2011"," 06"," anime"
Naruto,4483.0," 2011"," 07"," anime"
Naruto,1703.0," 2011"," 08"," anime"
Naruto,4182.0," 2011"," 09"," anime"
Naruto,3388.0," 2011"," 10"," anime"
Naruto,3388.0," 2011"," 11"," anime"
Naruto,439.5," 2011"," 12"," anime"
Naruto,439.5," 2012"," 01"," anime"
Naruto,4352.5," 2012"," 02"," anime"
Naruto,4352.5," 2012"," 03"," anime"
Naruto,682.5," 2012"," 04"," anime"
Naruto,682.5," 2012"," 05"," anime"
Naruto,3962.25," 2012"," 06"," anime"
Naruto,3962.25," 2012"," 07"," anime"
Naruto,3962.25," 2012"," 08"," anime"
Naruto,3962.25," 2012"," 09"," anime"
Naruto,491.5," 2012"," 10"," anime"
Naruto,491.5," 2012"," 11"," anime"
Naruto,491.5," 2012"," 12"," anime"
Naruto,491.5," 2013"," 01"," anime"
Naruto,2539.0," 2013"," 02"," anime"
Naruto,2462.0," 2013"," 03"," anime"
Naruto,2931.0," 2013"," 04"," anime"
Naruto,2593.0," 2013"," 05"," anime"
Naruto,3176.0," 2013"," 06"," anime"
Naruto,4685.0," 2013"," 08"," anime"
Naruto,1000.0," 2013"," 09"," anime"
Naruto,3000.0," 2013"," 10"," anime"
Naruto,2000.0," 2013"," 11"," anime"
Naruto,2000.0," 2013"," 12"," anime"
Naruto,1000.0," 2014"," 01"," anime"
Naruto,2000.0," 2014"," 02"," anime"
Naruto,2000.0," 2014"," 03"," anime"
Naruto,2000.0," 2014"," 04"," anime"
Naruto,2000.0," 2014"," 05"," anime"
Naruto,2000.0," 2014"," 06"," anime"
Naruto,2000.0," 2014"," 07"," anime"
Naruto,2000.0," 2014"," 08"," anime"
Naruto,1000.0," 2014"," 09"," anime"
Naruto,2000.0," 2014"," 10"," anime"
Naruto,2000.0," 2014"," 11"," anime"
Naruto,2000.0," 2014"," 12"," anime"
Naruto,2000.0," 2015"," 01"," anime"
Naruto,2000.0," 2015"," 02"," anime"
Naruto,1000.0," 2015"," 03"," anime"
Naruto,2000.0," 2015"," 04"," anime"
Naruto,2000.0," 2015"," 05"," anime"
Naruto,2000.0," 2015"," 06"," anime"
Naruto,2000.0," 2015"," 07"," anime"
Naruto,2000.0," 2015"," 08"," anime"
Naruto,2000.0," 2015"," 09"," anime"
Naruto,1000.0," 2015"," 10"," anime"
Naruto,2000.0," 2015"," 11"," anime"
Naruto,1000.0," 2015"," 12"," anime"
Naruto,2000.0," 2016"," 01"," anime"
Naruto,1000.0," 2016"," 02"," anime"
Naruto,1000.0," 2016"," 03"," anime"
Naruto,2000.0," 2016"," 04"," anime"
Naruto,1000.0," 2016"," 05"," anime"
Naruto,1000.0," 2016"," 06"," anime"
Naruto,1000.0," 2016"," 07"," anime"
Naruto,1000.0," 2016"," 08"," anime"
Naruto,1000.0," 2016"," 09"," anime"
Naruto,2000.0," 2016"," 10"," anime"
Naruto,500.0," 2016"," 11"," anime"
Naruto,500.0," 2016"," 12"," anime"
Naruto,1000.0," 2017"," 01"," anime"
Naruto,1000.0," 2017"," 02"," anime"
Naruto,1000.0," 2017"," 03"," anime"
Naruto,500.0," 2017"," 04"," anime"
Naruto,500.0," 2017"," 05"," anime"
Naruto,2000.0," 2017"," 06"," anime"
Naruto,1000.0," 2017"," 07"," anime"
Naruto,500.0," 2017"," 08"," anime"
Naruto,500.0," 2017"," 09"," anime"
Naruto,1000.0," 2017"," 10"," anime"
Naruto,1000.0," 2017"," 11"," anime"
Naruto,1000.0," 2017"," 12"," anime"
Naruto,500.0," 2018"," 01"," anime"
Naruto,500.0," 2018"," 02"," anime"
Naruto,333.3333333333333," 2018"," 03"," anime"
Naruto,333.3333333333333," 2018"," 04"," anime"
Naruto,333.3333333333333," 2018"," 05"," anime"
Naruto,1000.0," 2018"," 06"," anime"
Naruto,1000.0," 2018"," 07"," anime"
Naruto,1000.0," 2018"," 08"," anime"
Naruto,250.0," 2018"," 09"," anime"
Naruto,250.0," 2018"," 10"," anime"
Naruto,250.0," 2018"," 11"," anime"
Naruto,250.0," 2018"," 12"," anime"
Naruto,333.3333333333333," 2019"," 01"," anime"
Naruto,333.3333333333333," 2019"," 02"," anime"
Naruto,333.3333333333333," 2019"," 03"," anime"
Naruto,333.3333333333333," 2019"," 04"," anime"
Naruto,333.3333333333333," 2019"," 05"," anime"
Naruto,333.3333333333333," 2019"," 06"," anime"
Naruto,333.3333333333333," 2019"," 07"," anime"
Naruto,333.3333333333333," 2019"," 08"," anime"
Naruto,333.3333333333333," 2019"," 09"," anime"
Naruto,250.0," 2019"," 10"," anime"
Naruto,250.0," 2019"," 11"," anime"
Naruto,250.0," 2019"," 12"," anime"
Naruto,250.0," 2020"," 01"," anime"
Naruto,333.3333333333333," 2020"," 02"," anime"
Naruto,333.3333333333333," 2020"," 03"," anime"
Naruto,333.3333333333333," 2020"," 04"," anime"
Naruto,333.3333333333333," 2020"," 05"," anime"
Naruto,333.3333333333333," 2020"," 06"," anime"
Naruto,333.3333333333333," 2020"," 07"," anime"
Naruto,250.0," 2020"," 08"," anime"
Naruto,250.0," 2020"," 09"," anime"
Naruto,250.0," 2020"," 10"," anime"
Naruto,250.0," 2020"," 11"," anime"
Naruto,333.3333333333333," 2020"," 12"," anime"
Naruto,333.3333333333333," 2021"," 01"," anime"
Naruto,333.3333333333333," 2021"," 02"," anime"
Naruto,333.3333333333333," 2021"," 03"," anime"
Naruto,333.3333333333333," 2021"," 04"," anime"
Naruto,250.0," 2021"," 06"," anime"
Naruto,250.0," 2021"," 07"," anime"
Naruto,250.0," 2021"," 08"," anime"
Naruto,250.0," 2021"," 10"," anime"
Naruto,250.0," 2021"," 11"," anime"
Naruto,250.0," 2021"," 12"," anime"
Naruto,250.0," 2022"," 01"," anime"
